height_cm,weight_kg,label,cluster
190.6,63.6,1,1
171.6,86.0,-1,1
178.2,133.4,-1,1
168.0,93.6,-1,1
173.0,79.4,1,1
186.7,73.3,1,1
148.8,75.6,1,0
174.1,91.9,-1,1
191.4,91.2,1,1
172.8,65.0,1,0
186.5,68.0,-1,1
163.7,73.0,-1,0
169.7,60.5,1,0
170.3,71.1,1,0
147.8,66.8,-1,0
158.3,56.0,1,0
159.0,69.2,-1,0
178.2,102.7,-1,1
178.7,92.2,1,1
173.2,87.6,-1,1
178.2,82.3,1,1
168.4,66.9,1,0
182.0,104.4,-1,1
170.1,95.9,-1,1
170.6,83.3,-1,1
167.3,71.0,1,0
176.8,70.4,1,1
165.8,62.4,1,0
179.8,104.0,-1,1
158.7,55.0,1,0
159.0,51.5,1,0
176.9,87.0,-1,1
169.1,67.6,1,0
165.5,92.8,-1,1
178.9,51.2,1,0
163.9,66.5,1,0
168.0,59.5,1,0
184.0,106.2,-1,1
185.4,75.0,1,1
185.7,79.5,1,1
167.2,89.8,-1,1
182.3,108.6,-1,1
160.5,62.9,1,0
160.9,63.5,1,0
146.5,73.2,-1,0
186.7,116.6,-1,1
161.4,77.3,-1,0
168.7,68.6,1,0
160.9,58.4,1,0
177.0,104.3,-1,1
166.2,79.2,-1,0
157.0,50.6,1,0
174.4,78.7,1,1
155.7,58.2,1,0
161.6,59.7,1,0
148.9,54.9,1,0
155.8,78.6,-1,0
171.8,87.6,-1,1
150.4,83.7,-1,0
155.2,82.4,-1,0
170.0,74.6,1,0
164.6,90.7,-1,1
189.9,97.8,-1,1
188.3,134.8,-1,1
161.3,60.1,1,0
175.6,80.8,1,1
177.5,67.4,1,1
164.0,65.1,1,0
155.0,55.2,1,0
169.9,93.6,-1,1
168.3,74.3,1,0
165.6,39.8,1,0
174.4,77.8,1,1
162.5,46.6,-1,0
158.5,56.1,1,0
171.1,97.8,-1,1
173.9,55.7,1,0
158.2,40.4,1,0
179.3,56.2,1,0
152.3,56.1,1,0
164.2,47.2,1,0
167.4,44.8,1,0
163.6,63.3,-1,0
164.3,76.7,-1,0
188.7,69.6,1,1
161.5,70.8,-1,0
194.4,97.0,1,1
174.4,81.3,1,1
170.9,54.8,1,0
174.8,112.7,-1,1
195.3,75.0,1,1
160.1,50.6,-1,0
158.8,74.6,-1,0
162.5,67.8,1,0
170.3,82.9,-1,1
152.7,50.5,1,0
170.2,46.8,1,0
186.9,50.7,1,1
171.5,100.5,-1,1
167.1,64.7,-1,0
163.8,68.4,1,0
179.0,109.9,-1,1
161.7,53.8,1,0
188.5,94.6,1,1
189.3,67.4,1,1
172.6,55.5,1,0
169.9,100.5,-1,1
180.3,118.4,-1,1
180.9,106.8,-1,1
161.9,85.0,-1,0
164.7,76.1,-1,0
156.8,50.5,1,0
174.1,81.1,1,1
176.7,68.6,1,1
156.5,42.9,1,0
165.4,90.9,-1,1
156.5,69.4,1,0
161.0,44.3,1,0
175.5,70.4,1,1
162.7,82.9,-1,0
167.0,76.1,-1,0
153.7,34.3,1,0
171.9,56.8,1,0
169.6,108.2,-1,1
162.7,71.2,1,0
168.1,92.8,-1,1
171.8,110.8,1,1
161.9,58.3,1,0
155.2,65.3,-1,0
188.1,61.9,1,1
163.7,57.2,-1,0
169.0,77.0,1,0
180.1,82.2,1,1
200.0,110.8,-1,1
157.6,79.6,-1,0
174.5,90.9,-1,1
162.9,71.6,-1,0
164.6,74.9,-1,0
162.8,53.2,1,0
158.7,52.8,1,0
169.6,95.3,1,1
155.3,71.7,-1,0
179.5,70.1,1,1
170.6,73.8,1,0
174.2,50.5,1,0
165.3,60.5,1,0
166.3,73.9,1,0
172.9,83.9,-1,1
158.4,64.4,1,0
166.4,58.7,1,0
161.4,52.1,1,0
161.1,83.6,-1,0
148.9,74.6,-1,0
183.4,95.2,-1,1
163.1,67.8,1,0
181.6,111.7,-1,1
180.7,70.0,1,1
157.1,81.0,-1,0
159.1,54.2,-1,0
195.6,88.8,1,1
187.5,86.2,-1,1
169.7,70.2,1,0
172.6,86.3,-1,1
163.7,46.0,1,0
174.3,60.4,1,0
162.8,73.6,1,0
149.7,63.5,1,0
156.8,43.0,1,0
170.2,54.3,1,0
158.7,36.5,1,0
169.3,59.6,1,0
159.3,52.9,1,0
162.2,73.7,1,0
178.5,55.8,1,0
172.5,86.0,1,1
169.9,63.3,1,0
178.8,78.2,1,1
174.8,94.2,-1,1
184.5,112.5,-1,1
165.4,61.7,1,0
165.7,57.7,1,0
157.0,56.4,1,0
165.7,61.8,1,0
179.6,52.9,1,0
183.0,78.1,1,1
179.6,63.0,1,1
152.1,59.2,1,0
180.8,120.2,-1,1
151.6,59.5,1,0
179.0,70.4,1,1
166.3,68.8,1,0
177.0,76.1,1,1
156.7,55.2,-1,0
181.7,66.4,1,1
155.4,38.6,1,0
163.3,80.8,-1,0
160.0,50.3,1,0
152.5,78.5,-1,0
170.9,66.6,1,0
188.1,77.5,1,1
196.7,85.8,1,1
171.0,75.7,-1,1
181.2,65.0,1,1
172.3,62.2,1,0
175.0,92.6,-1,1
166.6,52.4,1,0
172.0,88.1,-1,1
175.4,96.8,-1,1
164.2,82.3,-1,0
169.2,79.9,-1,1
169.4,41.6,1,0
178.3,56.4,1,0
159.3,39.0,1,0
169.5,69.6,1,0
189.1,95.5,1,1
181.6,58.9,1,1
183.5,85.7,-1,1
170.2,84.4,-1,1
173.2,57.0,1,0
180.0,60.2,1,1
185.6,110.5,-1,1
150.5,44.0,1,0
156.8,70.2,-1,0
183.1,108.7,-1,1
167.2,50.1,1,0
163.3,48.9,1,0
157.5,62.3,1,0
164.4,68.7,1,0
156.0,47.8,1,0
190.9,139.7,1,1
169.8,81.4,-1,1
169.4,57.9,1,0
175.9,52.0,1,0
179.6,74.6,1,1
179.5,89.0,-1,1
180.7,112.8,-1,1
163.7,68.2,1,0
167.0,69.9,1,0
177.7,60.4,1,0
164.7,69.8,1,0
169.9,85.5,-1,1
174.0,53.0,1,0
177.9,85.2,1,1
152.2,43.7,1,0
177.1,52.9,-1,0
167.7,103.1,-1,1
177.1,99.8,-1,1
177.8,67.5,1,1
186.1,83.2,1,1
183.5,72.7,1,1
183.5,56.4,1,1
184.4,79.1,1,1
172.9,84.3,-1,1
170.3,62.7,1,0
178.7,84.0,1,1
177.3,72.8,1,1
166.9,54.0,1,0
174.0,97.4,-1,1
169.6,41.7,1,0
161.5,89.2,1,0
182.9,103.7,-1,1
170.6,75.9,1,1
190.5,81.0,1,1
153.7,50.3,1,0
164.4,70.9,1,0
170.3,75.7,1,1
181.4,68.2,1,1
174.0,76.9,1,1
173.1,79.6,1,1
158.7,54.7,1,0
158.4,96.5,-1,0
173.2,72.6,1,1
156.4,35.4,1,0
164.7,55.4,1,0
175.0,94.1,-1,1
160.2,53.0,1,0
186.1,71.1,1,1
182.2,115.8,-1,1
154.3,58.4,1,0
160.7,55.2,1,0
147.1,37.9,1,0
162.2,79.5,-1,0
177.7,83.9,1,1
165.9,90.2,-1,1
174.6,60.8,1,0
154.8,50.9,1,0
178.0,84.9,-1,1
164.4,92.0,-1,1
170.1,81.2,-1,1
169.1,59.3,1,0
157.3,84.8,-1,0
158.5,58.1,1,0
179.7,79.4,1,1
174.0,89.3,-1,1
180.5,116.9,-1,1
173.2,77.2,1,1
171.4,123.5,-1,1
152.7,60.6,-1,0
167.3,79.1,-1,0
169.7,57.0,1,0
189.5,91.4,1,1
176.9,88.5,-1,1
185.4,107.5,-1,1
176.0,90.3,-1,1
162.9,57.9,1,0
171.2,82.2,-1,1
172.4,66.7,1,0
160.6,69.1,1,0
166.2,63.9,-1,0
167.9,51.1,1,0
186.1,57.9,1,1
149.2,40.0,-1,0
182.1,72.4,1,1
160.6,47.5,1,0
156.3,60.7,-1,0
181.8,79.8,1,1
177.3,93.1,-1,1
182.5,96.0,-1,1
178.0,77.8,1,1
190.6,117.9,-1,1
175.6,64.6,1,0
168.4,88.1,-1,1
173.4,82.5,1,1
182.4,75.3,1,1
162.2,83.6,-1,0
163.5,75.7,-1,0
166.9,55.8,1,0
149.0,57.0,1,0
171.4,79.8,-1,1
151.1,70.9,-1,0
170.5,82.9,-1,1
178.7,92.4,-1,1
165.2,65.1,1,0
186.8,88.1,1,1
155.4,56.7,1,0
181.9,52.9,1,0
176.8,106.9,-1,1
152.8,46.2,1,0
197.1,109.2,-1,1
169.4,61.7,1,0
161.2,65.2,1,0
155.9,74.3,-1,0
167.8,57.2,1,0
168.7,79.0,-1,1
171.0,81.3,-1,1
167.0,56.8,1,0
176.3,94.7,-1,1
166.1,91.6,-1,1
150.7,87.7,-1,0
168.5,66.5,1,0
146.3,52.8,1,0
173.5,84.4,-1,1
160.2,78.3,-1,0
171.6,109.0,-1,1
183.1,98.7,-1,1
160.5,76.2,1,0
180.6,65.0,-1,1
165.7,106.5,-1,1
187.5,77.9,1,1
166.3,48.4,-1,0
161.6,41.8,1,0
176.9,84.3,1,1
165.6,47.6,1,0
161.6,62.2,1,0
165.2,43.8,1,0
169.6,77.1,1,1
183.4,100.5,-1,1
150.7,55.7,1,0
170.2,56.0,1,0
176.2,98.7,-1,1
171.9,66.8,-1,0
183.1,80.0,1,1
169.3,67.2,1,0
168.2,66.1,1,0
175.9,116.8,-1,1
171.0,77.4,1,1
166.1,52.1,1,0
175.2,59.0,1,0
163.5,62.4,1,0
163.9,50.3,1,0
164.7,83.3,-1,0
183.5,60.6,1,1
145.0,54.2,1,0
174.0,89.5,-1,1
170.3,61.6,1,0
153.2,64.9,-1,0
173.1,78.7,1,1
174.8,75.8,1,1
175.9,91.5,-1,1
145.0,36.8,1,0
183.7,108.7,1,1
162.6,42.3,1,0
176.9,104.2,-1,1
177.4,82.2,1,1
161.2,72.4,-1,0
176.6,112.9,-1,1
166.1,84.5,-1,1
149.3,69.9,-1,0
181.7,71.7,1,1
162.2,56.2,1,0
161.5,82.2,1,0
166.0,76.3,-1,0
172.7,84.4,-1,1
169.4,70.8,1,0
175.5,69.4,1,1
156.6,44.5,-1,0
162.6,80.2,-1,0
168.8,68.2,-1,0
189.0,84.0,-1,1
168.9,45.6,1,0
180.9,83.6,-1,1
170.4,48.8,1,0
165.2,57.0,1,0
167.5,87.7,-1,1
168.3,71.9,1,0
176.0,75.5,1,1
183.7,64.6,1,1
173.6,65.4,1,0
181.9,109.2,-1,1
160.4,76.3,-1,0
165.9,61.1,1,0
162.8,64.5,-1,0
173.1,79.4,1,1
166.4,76.5,-1,0
177.3,82.8,1,1
160.7,37.4,1,0
170.4,72.1,1,0
176.9,71.8,1,1
149.3,83.3,-1,0
191.2,155.9,-1,1
167.2,80.6,-1,0
149.7,47.0,-1,0
171.6,81.2,-1,1
170.3,46.4,1,0
169.2,66.7,1,0
179.9,51.8,1,0
177.5,89.1,-1,1
173.0,53.1,1,0
174.5,70.9,1,1
169.0,74.9,1,0
187.8,92.8,1,1
155.2,53.4,1,0
171.4,83.8,-1,1
170.7,50.9,1,0
178.1,112.4,-1,1
161.6,45.1,1,0
152.6,55.3,1,0
171.6,84.6,-1,1
172.8,86.9,-1,1
184.9,101.4,-1,1
157.3,43.3,1,0
181.5,69.2,1,1
193.7,96.8,1,1
166.2,72.9,1,0
157.1,84.0,-1,0
165.9,60.3,1,0
170.1,56.7,1,0
175.6,62.4,1,0
164.1,107.8,-1,1
185.6,122.2,-1,1
158.9,56.7,1,0
152.6,79.7,-1,0
181.1,70.7,-1,1
147.3,66.6,-1,0
168.0,47.2,1,0
200.0,108.6,-1,1
169.9,85.5,-1,1
158.8,61.9,1,0
169.4,86.6,-1,1
169.5,62.1,1,0
171.6,79.0,1,1
176.6,69.0,1,1
159.6,72.4,-1,0
186.9,55.6,1,1
172.5,60.7,1,0
177.3,107.9,-1,1
163.7,46.9,1,0
182.9,65.7,1,1
167.4,67.7,1,0
172.8,81.0,-1,1
160.7,53.3,1,0
160.0,46.7,1,0
176.9,105.9,-1,1
165.6,85.9,-1,1
161.5,59.2,1,0
163.6,42.8,1,0
177.0,84.1,1,1
163.7,73.9,-1,0
168.8,64.1,1,0
170.2,46.3,-1,0
150.8,49.8,1,0
155.3,75.0,-1,0
173.4,96.2,-1,1
162.6,65.4,1,0
180.6,69.3,-1,1
179.7,99.8,-1,1
177.2,57.1,1,0
188.2,54.4,1,1
169.2,70.0,1,0
176.5,106.8,-1,1
164.2,88.9,1,1
194.5,70.4,1,1
189.8,80.6,1,1
170.1,114.6,-1,1
173.9,63.1,1,0
183.6,112.0,1,1
168.5,91.9,1,1
163.4,89.9,-1,1
178.7,66.5,1,1
170.8,70.0,1,0
171.8,57.7,1,0
161.7,77.9,-1,0
152.8,33.9,1,0
172.4,71.4,1,0
179.0,111.6,-1,1
167.7,80.4,-1,1
184.4,100.3,-1,1
163.0,38.5,1,0
159.5,52.2,1,0
169.3,87.8,-1,1
169.2,69.4,-1,0
177.7,59.2,1,0
162.3,75.7,-1,0
183.7,73.5,1,1
189.7,144.7,-1,1
169.6,82.3,-1,1
182.5,69.8,1,1
159.4,80.8,-1,0
180.8,118.2,-1,1
180.5,76.4,1,1
178.6,65.1,1,1
169.8,72.9,1,0
145.0,41.7,-1,0
163.6,62.8,1,0
163.7,40.7,1,0
160.2,81.5,-1,0
171.2,53.1,1,0
165.8,78.8,-1,0
161.8,64.6,-1,0
159.4,70.7,-1,0
162.8,58.7,1,0
181.2,86.0,1,1
163.4,73.7,-1,0
164.9,62.2,1,0
165.4,43.8,1,0
173.4,85.7,-1,1
174.6,78.8,1,1
145.0,37.6,1,0
180.2,62.1,1,1
184.4,83.0,1,1
159.5,40.7,1,0
160.3,71.3,-1,0
165.5,56.3,1,0
162.4,70.5,1,0
172.2,59.7,1,0
150.5,87.5,-1,0
158.8,45.3,1,0
185.4,75.6,1,1
160.7,83.2,-1,0
182.4,60.3,1,1
173.6,76.9,1,1
151.9,69.8,-1,0
176.4,49.8,1,0
168.8,55.5,1,0
165.4,71.6,1,0
172.4,78.0,1,1
174.7,61.3,1,0
177.1,113.0,-1,1
181.8,87.2,1,1
174.1,89.9,-1,1
156.2,71.5,-1,0
165.3,43.7,1,0
199.4,90.7,1,1
177.2,82.9,1,1
193.7,88.1,1,1
184.0,88.8,1,1
172.4,47.6,1,0
173.0,77.1,1,1
169.6,66.7,1,0
152.6,40.8,1,0
170.2,75.4,1,0
182.1,59.4,1,1
164.0,57.1,1,0
174.1,75.7,1,1
178.5,51.0,1,0
160.9,41.4,1,0
165.5,77.4,-1,0
159.8,50.8,1,0
161.8,63.2,1,0
157.1,62.8,1,0
161.0,41.5,1,0
184.2,76.5,1,1
160.8,63.0,1,0
171.3,108.8,-1,1
165.0,53.0,1,0
181.8,103.2,-1,1
183.1,83.8,1,1
178.6,62.8,1,1
173.1,63.5,1,0
167.7,84.9,-1,1
158.1,70.4,-1,0
189.4,78.5,1,1
162.4,75.3,1,0
176.6,58.6,-1,0
180.6,78.1,1,1
164.4,64.7,1,0
180.4,99.5,-1,1
177.6,87.7,-1,1
187.3,78.7,1,1
165.3,63.0,1,0
157.1,65.0,1,0
164.9,65.4,1,0
172.1,73.5,1,1
170.6,66.6,1,0
166.1,95.9,-1,1
150.9,50.8,-1,0
174.7,86.4,1,1
189.7,142.3,-1,1
174.6,56.2,-1,0
176.1,81.1,1,1
175.7,81.7,1,1
174.0,75.5,1,1
179.3,86.0,1,1
174.0,64.2,1,0
166.9,79.8,-1,0
162.0,45.9,1,0
167.5,104.6,-1,1
173.1,105.8,-1,1
166.8,68.3,1,0
173.1,89.4,-1,1
174.4,66.1,1,0
178.3,74.9,1,1
182.8,74.9,1,1
170.8,82.9,-1,1
156.9,49.3,1,0
166.5,78.3,-1,0
170.4,71.9,1,0
151.6,57.3,1,0
183.9,59.4,1,1
171.4,78.9,1,1
173.8,59.3,1,0
183.7,80.5,1,1
163.7,102.2,-1,1
175.7,56.1,-1,0
168.9,64.5,1,0
168.2,64.2,1,0
162.3,45.4,1,0
186.7,70.6,1,1
166.2,97.6,-1,1
177.0,115.7,-1,1
151.2,42.8,-1,0
181.8,85.6,1,1
180.5,58.6,1,1
171.0,65.6,1,0
167.7,45.0,1,0
174.0,114.4,-1,1
192.9,117.5,-1,1
152.4,52.4,1,0
177.8,89.2,-1,1
160.9,58.5,1,0
169.8,88.4,-1,1
167.5,68.6,1,0
165.7,65.4,-1,0
169.9,60.7,1,0
158.7,72.1,-1,0
180.3,124.4,-1,1
152.1,53.9,1,0
175.4,71.5,1,1
166.7,64.9,1,0
158.3,66.6,1,0
172.0,68.7,1,0
154.4,54.0,1,0
170.4,74.0,1,0
155.8,42.5,1,0
174.6,70.8,1,1
160.8,41.3,1,0
165.5,60.4,1,0
172.9,57.8,1,0
162.3,75.7,-1,0
169.4,63.4,1,0
154.9,54.7,1,0
176.3,49.7,1,0
187.6,109.6,-1,1
197.9,78.3,1,1
170.9,68.9,1,0
177.9,98.6,-1,1
152.2,68.8,-1,0
185.0,62.8,1,1
177.8,89.0,-1,1
165.2,49.4,1,0
182.4,87.8,1,1
167.5,56.9,1,0
165.4,55.8,1,0
174.8,81.6,1,1
159.4,56.3,1,0
180.2,115.7,-1,1
159.4,50.3,-1,0
159.5,49.2,1,0
160.9,50.8,1,0
177.6,73.8,1,1
163.8,68.9,1,0
156.5,65.8,1,0
163.9,85.9,-1,0
169.7,50.4,1,0
158.2,76.9,-1,0
158.5,49.0,1,0
191.1,100.1,-1,1
161.4,95.9,-1,1
166.8,52.0,1,0
166.3,51.1,1,0
165.8,55.9,1,0
176.2,76.0,1,1
179.5,105.0,-1,1
166.9,55.2,1,0
157.6,58.5,1,0
182.7,108.0,-1,1
169.0,77.9,-1,0
187.3,71.9,1,1
147.5,54.9,1,0
172.0,85.7,-1,1
189.2,123.4,-1,1
166.5,101.7,-1,1
167.7,89.4,-1,1
173.0,62.8,1,0
164.4,93.0,-1,1
166.9,57.3,1,0
166.6,44.4,1,0
163.7,72.8,1,0
182.3,112.5,-1,1
174.6,88.4,-1,1
172.5,68.6,1,0
178.1,84.8,1,1
167.4,83.2,-1,1
162.3,72.1,-1,0
164.0,58.4,1,0
170.0,59.4,1,0
159.4,69.1,-1,0
165.0,62.0,1,0
164.8,63.9,1,0
191.2,114.4,-1,1
145.0,52.6,1,0
168.2,67.2,1,0
187.3,91.7,1,1
171.2,115.1,-1,1
177.5,53.4,1,0
171.0,92.3,-1,1
163.3,57.9,1,0
147.6,56.9,1,0
172.1,55.1,1,0
162.2,95.5,-1,1
162.0,65.2,1,0
165.0,82.9,-1,0
187.4,61.5,1,1
194.0,74.0,1,1
172.2,85.9,-1,1
165.4,69.8,1,0
158.2,69.3,-1,0
174.7,114.8,-1,1
187.8,98.9,-1,1
167.5,58.4,1,0
146.2,48.3,1,0
176.7,59.0,1,0
179.9,72.6,1,1
154.1,53.9,1,0
171.8,71.4,1,0
174.5,90.4,-1,1
169.3,83.4,-1,1
162.1,63.8,1,0
180.2,89.9,-1,1
166.0,114.9,-1,1
155.1,49.7,1,0
149.5,58.7,1,0
182.6,48.4,-1,0
176.2,65.8,1,1
170.9,57.3,1,0
165.6,56.5,1,0
164.7,48.5,1,0
159.2,46.6,-1,0
165.7,74.8,-1,0
148.8,68.1,-1,0
162.6,53.9,1,0
166.9,44.6,1,0
176.1,74.9,1,1
169.6,80.0,-1,1
177.9,92.0,1,1
183.5,68.6,1,1
180.6,64.8,1,1
174.7,51.4,1,0
170.1,55.2,1,0
160.2,55.8,-1,0
177.4,69.1,1,1
186.8,82.0,1,1
173.4,81.8,-1,1
189.2,65.9,1,1
154.7,61.4,1,0
158.5,52.9,1,0
178.6,51.0,1,0
172.6,88.7,1,1
183.1,65.5,1,1
169.8,46.2,1,0
161.3,73.8,1,0
167.9,66.2,1,0
154.7,69.9,-1,0
158.7,69.3,-1,0
179.7,59.5,1,1
178.7,97.7,1,1
173.6,43.7,1,0
152.8,52.8,1,0
166.4,61.5,1,0
157.8,46.9,1,0
181.8,106.9,-1,1
164.2,72.2,1,0
159.1,45.7,1,0
170.3,50.5,1,0
163.6,97.5,-1,1
184.8,75.6,1,1
162.7,57.5,1,0
156.0,77.7,-1,0
148.5,35.3,1,0
169.7,100.3,-1,1
164.4,50.6,1,0
155.7,64.5,1,0
181.9,73.2,1,1
176.7,54.6,1,0
169.7,75.1,1,0
183.6,108.5,-1,1
176.6,49.9,-1,0
161.8,51.2,1,0
159.6,82.6,1,0
178.2,91.7,1,1
174.0,79.5,1,1
171.7,90.2,-1,1
161.5,68.6,1,0
176.1,84.9,-1,1
162.4,87.6,-1,0
169.0,64.7,-1,0
184.5,89.8,1,1
163.4,84.0,-1,0
154.3,48.6,1,0
159.5,85.3,-1,0
179.9,91.5,-1,1
172.5,53.9,1,0
168.7,67.9,1,0
164.9,49.5,1,0
174.9,73.4,1,1
161.5,63.2,1,0
173.1,63.8,1,0
162.7,46.3,1,0
161.0,56.4,1,0
163.6,60.0,1,0
166.2,67.1,1,0
169.5,47.4,1,0
172.4,74.6,-1,1
145.0,40.1,1,0
161.9,76.1,-1,0
166.1,82.5,-1,0
185.1,85.5,-1,1
159.2,83.5,-1,0
171.6,71.1,1,0
185.0,58.8,1,1
156.9,79.0,-1,0
173.9,100.4,-1,1
162.0,85.2,-1,0
165.0,55.6,1,0
162.0,50.1,1,0
162.7,60.6,1,0
197.2,149.2,-1,1
178.4,57.1,1,0
181.0,103.0,-1,1
174.9,74.8,1,1
153.9,72.7,-1,0
173.9,52.8,1,0
180.7,81.7,1,1
161.5,51.1,1,0
179.7,59.6,1,1
177.0,92.2,-1,1
188.5,65.0,1,1
165.8,73.5,1,0
159.0,67.9,1,0
166.4,53.4,1,0
184.4,69.9,1,1
151.7,65.6,-1,0
149.3,58.7,1,0
170.9,73.7,1,0
165.6,68.8,1,0
170.1,71.5,1,0
179.5,84.9,1,1
164.5,95.0,-1,1
151.3,64.5,-1,0
190.4,87.8,1,1
160.0,51.2,-1,0
159.4,61.0,1,0
181.0,63.8,1,1
166.2,55.8,1,0
169.4,45.9,1,0
174.8,80.8,1,1
180.8,117.4,-1,1
166.7,72.7,-1,0
185.2,100.7,-1,1
148.6,71.3,1,0
177.6,78.2,-1,1
161.6,61.8,1,0
183.7,61.2,-1,1
171.4,81.3,-1,1
163.3,67.5,1,0
176.6,62.0,1,0
178.9,102.1,-1,1
176.4,63.3,1,0
159.7,107.3,-1,1
165.2,74.8,-1,0
170.0,67.5,1,0
169.6,105.4,-1,1
177.5,50.4,1,0
149.9,55.7,1,0
173.3,62.8,1,0
167.1,71.0,1,0
161.6,68.8,1,0
162.6,62.7,1,0
167.9,94.1,-1,1
145.0,58.1,1,0
163.0,74.1,-1,0
161.2,76.1,-1,0
175.3,53.1,1,0
161.9,64.8,1,0
167.8,78.7,-1,0
185.4,67.9,1,1
179.9,98.2,-1,1
179.0,46.5,1,0
165.0,113.3,-1,1
175.4,80.9,1,1
167.7,55.8,1,0
168.0,85.3,-1,1
174.1,87.2,-1,1
164.0,96.3,-1,1
184.9,127.2,-1,1
168.4,48.3,1,0
176.2,72.6,-1,1
184.6,61.5,1,1
180.3,90.9,-1,1
155.9,81.4,-1,0
174.4,52.0,1,0
178.5,78.5,1,1
178.9,72.7,1,1
158.9,79.7,-1,0
163.4,69.3,1,0
179.9,103.8,-1,1
162.4,63.2,1,0
167.0,63.6,1,0
185.8,94.4,-1,1
169.5,71.5,1,0
162.7,74.9,-1,0
161.2,88.7,-1,0
173.3,109.1,-1,1
156.7,50.5,1,0
167.5,110.5,-1,1
173.3,61.5,1,0
183.0,101.2,-1,1
176.7,68.8,1,1
162.9,53.9,1,0
181.8,106.9,-1,1
167.0,73.1,1,0
157.6,85.0,-1,0
168.3,87.8,-1,1
184.4,98.5,-1,1
171.7,79.0,1,1
170.1,86.9,-1,1
186.4,100.9,-1,1
155.7,58.3,1,0
157.1,68.0,-1,0
153.8,80.5,-1,0
173.7,76.3,1,1
171.7,69.4,1,0
185.4,73.1,1,1
172.4,93.9,-1,1
166.0,60.8,1,0
170.0,78.5,-1,1
171.2,68.2,1,0
153.3,75.3,-1,0
197.1,106.5,-1,1
175.2,107.6,-1,1
172.1,103.2,-1,1
176.2,75.9,1,1
177.1,108.2,1,1
168.6,65.3,-1,0
163.7,75.3,-1,0
176.0,67.6,1,1
173.9,90.9,1,1
161.9,70.3,1,0
184.2,95.3,-1,1
172.9,50.4,1,0
177.3,55.0,1,0
183.9,66.7,1,1
170.2,81.1,-1,1
173.2,91.6,-1,1
178.1,105.6,1,1
162.8,63.8,1,0
170.5,76.4,1,1
171.3,61.0,1,0
160.4,89.3,-1,0
193.2,77.4,1,1
155.9,78.0,1,0
157.0,57.9,-1,0
183.1,120.6,-1,1
177.1,81.9,1,1
159.7,66.3,1,0
176.1,68.1,1,1
184.7,129.6,-1,1
169.7,89.1,-1,1
196.0,107.8,-1,1
152.8,65.2,-1,0
176.9,70.6,1,1
181.7,95.8,-1,1
178.9,78.7,1,1
168.0,71.5,1,0
167.1,84.7,-1,1
174.4,81.3,1,1
178.2,79.7,1,1
176.0,108.8,-1,1
180.4,65.4,1,1
159.8,40.9,1,0
167.7,61.1,1,0
160.6,70.7,-1,0
166.1,84.6,-1,1
180.2,66.6,1,1
171.1,136.1,-1,1
196.1,94.5,1,1
171.9,72.2,1,0
170.6,45.9,1,0
171.1,47.8,1,0
163.6,38.8,1,0
169.4,99.7,-1,1
181.3,106.1,-1,1
171.1,73.2,1,0
162.1,50.5,1,0
160.7,64.2,1,0
165.5,91.8,-1,1
170.7,68.4,1,0
181.9,64.8,1,1
156.6,52.0,1,0
166.8,68.8,1,0
171.4,86.5,-1,1
151.7,36.8,1,0
161.7,71.9,-1,0
163.2,51.5,1,0
162.0,53.3,1,0
171.9,91.7,-1,1
168.4,53.0,-1,0
164.4,66.5,1,0
174.3,80.1,-1,1
187.2,99.8,-1,1
186.4,106.8,-1,1
150.8,64.6,-1,0
175.8,95.2,-1,1
168.2,51.5,1,0
171.6,97.7,-1,1
166.0,49.3,1,0
171.2,84.2,-1,1
171.5,61.5,1,0
164.2,47.2,1,0
161.0,59.9,1,0
165.5,66.5,1,0
172.3,99.0,-1,1
176.0,111.2,-1,1
178.5,72.4,1,1
165.1,45.4,1,0
172.8,51.3,-1,0
179.6,95.6,-1,1
181.7,101.5,-1,1
169.4,61.3,1,0
167.8,50.5,1,0
171.9,87.0,-1,1
158.5,44.3,-1,0
168.1,67.3,1,0
177.4,92.4,-1,1
176.4,49.8,1,0
167.3,90.2,-1,1
172.2,116.5,-1,1
161.8,71.1,-1,0
177.0,73.0,1,1
169.2,76.6,1,0
167.2,73.7,1,0
166.4,61.2,1,0
169.4,52.4,1,0
165.5,66.8,1,0
176.6,80.8,1,1
166.0,52.4,1,0
185.9,58.5,1,1
184.7,76.2,1,1
161.1,44.1,1,0
170.7,80.2,-1,1
163.5,38.8,1,0
166.7,50.0,1,0
190.0,126.3,-1,1
166.9,61.8,1,0
173.6,74.1,1,1
175.4,74.5,1,1
160.0,54.4,1,0
161.4,86.2,-1,0
157.9,53.8,1,0
161.1,48.1,1,0
145.0,60.8,-1,0
175.4,49.2,1,0
190.5,90.0,1,1
171.5,64.4,1,0
155.8,56.3,1,0
163.6,63.1,1,0
165.4,74.6,-1,0
159.8,80.7,-1,0
178.6,93.3,-1,1
178.1,77.6,1,1
158.4,68.5,-1,0
177.3,97.4,-1,1
185.3,93.2,-1,1
189.0,111.8,-1,1
198.7,57.2,-1,1
161.0,61.3,-1,0
198.2,105.5,1,1
166.5,44.6,1,0
164.1,66.8,1,0
173.3,91.5,-1,1
164.2,63.8,1,0
174.0,87.6,-1,1
156.8,76.6,-1,0
167.6,92.9,-1,1
182.9,106.9,-1,1
169.4,99.6,-1,1
171.4,60.2,1,0
174.8,73.8,1,1
